,date,open,high,low,close,volume,y2_hat
534,2018-06-19 12:00 AM,6711.3,6841.81,6660.21,6736.52,5443.679796280086,6752.37918131588
535,2018-06-20 12:00 AM,6728.44,6809.26,6558.95,6756.58,5193.76884592011,6772.086290447487
536,2018-06-21 12:00 AM,6756.6,6792.2,6677.85,6718.33,4837.324428320089,6733.294223337881
537,2018-06-22 12:00 AM,6718.33,6737.97,5940.0,6050.45,18544.144054649936,6067.373507073138
538,2018-06-23 12:00 AM,6055.17,6261.0,6048.54,6177.38,4585.871472050113,6192.509824448399
539,2018-06-24 12:00 AM,6169.91,6255.05,5780.0,6153.4,11423.59392896048,6170.20366222778
540,2018-06-25 12:00 AM,6153.6,6365.34,6075.01,6253.61,9689.689307010296,6270.37548129484
541,2018-06-26 12:00 AM,6252.28,6277.0,6025.68,6068.0,7751.622087920156,6083.471244725149
542,2018-06-27 12:00 AM,6073.99,6181.11,5985.0,6135.64,7446.861550740155,6151.427735124535
543,2018-06-28 12:00 AM,6135.64,6165.49,5818.14,5848.33,8878.398572910253,5862.873022399598
544,2018-06-29 12:00 AM,5845.2,6299.0,5774.72,6204.24,12067.373167670312,6223.389236956818
545,2018-06-30 12:00 AM,6204.01,6510.0,6190.28,6385.71,6915.088877020259,6403.446428597547
546,2018-07-01 12:00 AM,6385.75,6438.55,6259.34,6349.99,4160.705567210079,6365.878668660663
547,2018-07-02 12:00 AM,6345.48,6667.57,6270.69,6612.98,8799.802474080288,6631.063785367074
548,2018-07-03 12:00 AM,6605.46,6666.0,6464.39,6507.99,5924.865417060089,6524.543449223478
549,2018-07-04 12:00 AM,6507.99,6792.28,6413.2,6584.25,6706.734006200283,6599.420156379283
550,2018-07-05 12:00 AM,6575.62,6700.0,6445.31,6533.69,7692.215776940255,6549.66015066026
551,2018-07-06 12:00 AM,6533.69,6636.15,6449.76,6596.53,5457.6721874901295,6612.0922078263375
552,2018-07-07 12:00 AM,6604.74,6820.0,6510.0,6759.99,4842.795871120091,6774.498797184594
553,2018-07-08 12:00 AM,6755.46,6783.54,6674.6,6706.6,5145.845756840047,6720.997045645146
554,2018-07-09 12:00 AM,6706.6,6814.72,6620.0,6666.75,7165.217233330258,6681.321668755944
555,2018-07-10 12:00 AM,6666.75,6683.9,6270.84,6299.46,9163.019774920529,6314.299510342826
556,2018-07-11 12:00 AM,6304.45,6400.0,6285.0,6380.0,6370.136801360227,6394.671868692745
557,2018-07-12 12:00 AM,6379.13,6380.0,6072.0,6243.88,7792.466857820442,6258.818687751159
558,2018-07-13 12:00 AM,6243.53,6337.25,6121.01,6215.59,5901.295714520048,6230.019120450097
559,2018-07-14 12:00 AM,6208.78,6317.84,6180.0,6243.98,2584.733962300012,6257.362901006166
560,2018-07-15 12:00 AM,6245.99,6397.21,6227.76,6349.3,3556.293107190035,6363.910194362991
561,2018-07-16 12:00 AM,6353.25,6755.0,6333.63,6721.04,9404.056476490197,6738.174411207004
562,2018-07-17 12:00 AM,6721.21,7468.31,6657.95,7310.71,12703.296512930825,7331.629741120506
563,2018-07-18 12:00 AM,7310.71,7599.98,7239.15,7374.88,13347.876375710715,7396.871226679064
564,2018-07-19 12:00 AM,7384.92,7570.9,7278.84,7471.42,8803.253097490595,7491.1089512513545
565,2018-07-20 12:00 AM,7474.35,7696.88,7265.0,7330.84,9379.171432440637,7349.387897161089
566,2018-07-21 12:00 AM,7330.84,7458.0,7212.0,7409.92,4049.8102225300627,7425.77737161968
567,2018-07-22 12:00 AM,7398.16,7581.03,7336.15,7396.6,5107.978812800086,7412.939102801598
568,2018-07-23 12:00 AM,7393.5,7800.0,7369.86,7719.62,12572.453171310603,7739.232111023832
569,2018-07-24 12:00 AM,7712.46,8496.96,7691.14,8403.83,18707.411564840288,8424.793569924497
570,2018-07-25 12:00 AM,8394.48,8475.0,8049.22,8174.06,10348.068577671216,8195.34706652177
571,2018-07-26 12:00 AM,8174.06,8314.23,7855.97,7926.0,8091.871660490214,7946.116639265545
572,2018-07-27 12:00 AM,7926.0,8274.98,7798.48,8183.05,8701.765878060736,8203.08801967425
573,2018-07-28 12:00 AM,8177.72,8259.0,8051.43,8237.74,2765.680490599997,8253.48197874174
574,2018-07-29 12:00 AM,8231.07,8299.99,8109.74,8216.74,3980.2794075999986,8230.855626260158
575,2018-07-30 12:00 AM,8216.74,8295.0,7853.01,8160.21,11785.892078231223,8176.250416478133
576,2018-07-31 12:00 AM,8162.28,8162.37,7633.67,7725.43,11994.086141561174,7742.740733768877
577,2018-08-01 12:00 AM,7726.85,7761.56,7440.0,7602.01,11406.768437410565,7619.258209083902
578,2018-08-02 12:00 AM,7600.22,7709.98,7455.0,7536.37,5262.236131990414,7552.701141415092
579,2018-08-03 12:00 AM,7535.0,7542.92,7286.41,7416.98,9585.77930917107,7434.42962041409
580,2018-08-04 12:00 AM,7416.98,7494.48,6926.0,7009.99,6831.751390280053,7026.535366671773
581,2018-08-05 12:00 AM,7009.94,7086.8,6888.88,7032.61,6039.135144599974,7049.537351530104
582,2018-08-06 12:00 AM,7028.89,7157.93,6835.06,6936.11,7317.642964550161,6954.110989330637
583,2018-08-07 12:00 AM,6932.18,7155.0,6671.0,6717.68,10039.392963750246,6736.0608562934085
584,2018-08-08 12:00 AM,6717.67,6717.68,6121.0,6283.59,14668.568022211006,6304.309087032055
585,2018-08-09 12:00 AM,6283.89,6627.0,6190.01,6543.76,9484.886704960374,6562.188180629211
586,2018-08-10 12:00 AM,6544.98,6584.05,5995.75,6139.99,14096.009888940871,6157.176420356357
587,2018-08-11 12:00 AM,6139.99,6494.13,6000.0,6239.98,6818.375048160078,6257.823580596456
588,2018-08-12 12:00 AM,6240.49,6493.77,6163.44,6310.82,7169.89323056014,6326.600982493734
589,2018-08-13 12:00 AM,6311.99,6544.37,6142.2,6252.63,8896.680837460008,6269.533123771362
590,2018-08-14 12:00 AM,6252.63,6254.02,5880.0,6193.62,14235.270182180157,6214.549121709311
591,2018-08-15 12:00 AM,6194.3,6628.5,6186.02,6272.3,12501.113347810215,6292.301858759593
592,2018-08-16 12:00 AM,6273.34,6477.57,6208.37,6313.51,7099.261163600084,6331.100590811293
593,2018-08-17 12:00 AM,6314.08,6584.49,6290.64,6580.15,6635.581589980188,6597.6591217354335
594,2018-08-18 12:00 AM,6578.13,6615.0,6303.0,6399.28,3496.8023212700646,6415.099124230411
595,2018-08-19 12:00 AM,6397.37,6545.0,6312.0,6481.99,3138.7113182900316,6495.6255568444
596,2018-08-20 12:00 AM,6481.63,6522.99,6223.9,6260.82,6254.820807840184,6275.130271569776
597,2018-08-21 12:00 AM,6260.83,6513.28,6246.05,6479.27,5655.04172504016,6494.566751351048
598,2018-08-22 12:00 AM,6478.99,6906.81,6250.0,6355.76,11955.650695770191,6371.604779533032
599,2018-08-23 12:00 AM,6355.97,6575.99,6344.8,6525.01,4028.433872470013,6540.159174539328
600,2018-08-24 12:00 AM,6525.99,6721.09,6445.32,6692.94,6374.5425785401185,6708.098708940789
601,2018-08-25 12:00 AM,6692.99,6800.0,6664.25,6732.4,4980.649283310032,6746.824822733391
602,2018-08-26 12:00 AM,6732.99,6775.34,6558.95,6700.46,3475.7202496000073,6714.295085019071
603,2018-08-27 12:00 AM,6700.13,6944.47,6641.35,6904.51,5863.688248360082,6920.078092815678
604,2018-08-28 12:00 AM,6911.7,7125.28,6861.17,7080.94,8222.247652350092,7097.904260546136
605,2018-08-29 12:00 AM,7079.46,7124.06,6890.0,7032.96,5730.978926519941,7048.471577736989
606,2018-08-30 12:00 AM,7034.47,7055.97,6792.85,6984.01,6875.261972170026,6998.8390762904255
607,2018-08-31 12:00 AM,6984.34,7101.03,6879.0,7017.35,5790.380506380029,7031.523722308318
608,2018-09-01 12:00 AM,7015.78,7300.18,7015.22,7185.01,4590.457241120017,7199.528961197255
609,2018-09-02 12:00 AM,7195.8,7334.5,7130.63,7290.31,3297.6865851900293,7305.964192528634
610,2018-09-03 12:00 AM,7291.94,7340.08,7184.0,7258.99,2829.877072919996,7274.656487809121
611,2018-09-04 12:00 AM,7261.29,7411.85,7231.0,7361.0,4531.147803790016,7377.4886728438005
612,2018-09-05 12:00 AM,7353.48,7387.0,6650.0,6679.3,12408.796985510215,6698.34512386641
613,2018-09-06 12:00 AM,6671.95,6705.59,6253.29,6493.09,14674.023671600393,6513.2425502582955
614,2018-09-07 12:00 AM,6488.01,6525.0,6322.0,6400.0,6541.967470879973,6416.862005742063
615,2018-09-08 12:00 AM,6401.01,6465.46,6113.23,6178.31,4284.194843039999,6192.940695039761
616,2018-09-09 12:00 AM,6178.31,6451.51,6094.38,6236.04,4104.313795550041,6249.738666983024
617,2018-09-10 12:00 AM,6238.99,6351.13,6223.9,6301.99,5371.725306720022,6316.724814592909
618,2018-09-11 12:00 AM,6303.99,6405.0,6162.06,6279.99,7076.797259680093,6295.231394661759
619,2018-09-12 12:00 AM,6274.6,6350.0,6192.89,6322.45,4282.159600660034,6338.559960895589
620,2018-09-13 12:00 AM,6326.83,6537.46,6324.37,6485.7,6985.347474740042,6501.119305261411
621,2018-09-14 12:00 AM,6482.95,6587.0,6384.36,6476.51,4598.020983220021,6490.581051847289
622,2018-09-15 12:00 AM,6476.51,6570.1,6466.74,6520.15,1328.8195628899934,6533.738092578931
623,2018-09-16 12:00 AM,6521.49,6524.84,6349.47,6499.98,1098.6280603099983,6512.604812781028
624,2018-09-17 12:00 AM,6499.28,6530.24,6200.0,6254.52,4386.887724820056,6267.637759170818
625,2018-09-18 12:00 AM,6251.49,6390.0,6226.63,6332.34,4196.473148079997,6345.429587786195
626,2018-09-19 12:00 AM,6330.0,6510.0,6100.0,6388.4,7232.083380060086,6401.796395688421
627,2018-09-20 12:00 AM,6388.4,6535.11,6333.63,6492.98,5177.64510387004,6506.5640756740995
628,2018-09-21 12:00 AM,6492.98,6775.34,6483.83,6749.45,8569.985873210126,6763.865289866279
629,2018-09-22 12:00 AM,6748.85,6826.28,6624.79,6710.01,5491.809513850004,6723.6058755806325
630,2018-09-23 12:00 AM,6710.01,6774.91,6659.0,6702.22,3248.8049193099937,6714.169710311407
631,2018-09-24 12:00 AM,6703.37,6721.68,6550.96,6581.52,4030.725620010015,6593.645230470579
632,2018-09-25 12:00 AM,6578.7,6579.59,6324.96,6428.99,8206.617004770114,6441.616782308124
633,2018-09-26 12:00 AM,6428.09,6540.0,6379.44,6461.51,4295.9267413400175,6474.194142596994
634,2018-09-27 12:00 AM,6454.32,6736.85,6431.95,6681.62,5664.852112510052,6694.211546180954
635,2018-09-28 12:00 AM,6684.5,6792.28,6525.67,6610.76,7642.049364280075,6623.343762762726
636,2018-09-29 12:00 AM,6609.02,6609.02,6454.0,6579.38,3382.0159221200206,6591.169619359889
637,2018-09-30 12:00 AM,6574.29,6628.06,6510.0,6597.81,2482.6950751299883,6609.542933986635
638,2018-10-01 12:00 AM,6597.79,6638.15,6477.57,6571.2,4796.040131999972,6584.393749172863
639,2018-10-02 12:00 AM,6569.32,6597.0,6447.28,6500.0,4116.133424190013,6513.082082151756
640,2018-10-03 12:00 AM,6500.0,6510.0,6396.34,6456.77,4774.763281740006,6469.611794038325
641,2018-10-04 12:00 AM,6454.81,6604.89,6450.58,6547.56,3832.700489159984,6560.968588159058
642,2018-10-05 12:00 AM,6548.83,6641.35,6510.0,6582.12,3807.2692818100154,6594.830761569717
643,2018-10-06 12:00 AM,6582.11,6595.69,6526.28,6544.08,2022.7807590799885,6556.650438092435
644,2018-10-07 12:00 AM,6547.93,6600.0,6493.92,6577.63,2455.6565908699868,6589.5014986250235
645,2018-10-08 12:00 AM,6574.15,6656.63,6541.06,6604.75,4079.044249330001,6617.907755523527
646,2018-10-09 12:00 AM,6604.76,6623.14,6553.13,6588.8,2254.950269590001,6601.769403685221
647,2018-10-10 12:00 AM,6588.72,6589.79,6387.91,6517.55,5177.066759560007,6530.994212771652
648,2018-10-11 12:00 AM,6517.55,6520.43,6055.28,6152.76,9616.23958351009,6168.035826555044
649,2018-10-12 12:00 AM,6152.76,6243.79,6109.79,6185.15,3246.381557200022,6198.838325193291
650,2018-10-13 12:00 AM,6182.03,6219.77,6168.83,6199.69,1954.0468059299994,6211.833163328236
651,2018-10-14 12:00 AM,6201.23,6349.47,6143.08,6183.0,2525.738200849972,6195.019161086134
652,2018-10-15 12:00 AM,6185.04,6756.0,6149.28,6441.74,16895.88930388021,6456.138136801489
653,2018-10-16 12:00 AM,6438.2,6493.77,6386.4,6461.2,4703.0939062900125,6474.716571975782
654,2018-10-17 12:00 AM,6457.67,6465.39,6407.69,6437.29,2961.263374460013,6450.431143248653
655,2018-10-18 12:00 AM,6440.07,6490.0,6350.0,6396.18,3823.169285029978,6409.078255999729
656,2018-10-19 12:00 AM,6394.23,6412.4,6355.99,6383.46,2290.059011699988,6396.083239075988
657,2018-10-20 12:00 AM,6380.47,6424.16,6363.02,6412.86,1261.9784954899994,6425.039659543809
658,2018-10-21 12:00 AM,6412.86,6470.0,6401.01,6413.38,1541.011517490009,6424.089571162798
659,2018-10-22 12:00 AM,6412.62,6429.23,6372.53,6406.06,2407.535461800012,6417.864852797489
660,2018-10-23 12:00 AM,6409.39,6421.58,6354.26,6393.41,2851.0055665800523,6405.608333066508
661,2018-10-24 12:00 AM,6396.24,6473.0,6393.0,6411.96,3535.3380882500014,6423.916312917213
662,2018-10-25 12:00 AM,6411.96,6422.73,6361.73,6393.53,3046.603805990015,6405.589208681256
663,2018-10-26 12:00 AM,6393.38,6450.3,6377.81,6406.1,3323.826317820023,6417.7667428841605
664,2018-10-27 12:00 AM,6406.1,6420.01,6381.25,6407.66,890.1271568999847,6418.70504204884
665,2018-10-28 12:00 AM,6407.66,6420.0,6383.0,6405.57,839.297664730003,6416.334512529992
666,2018-10-29 12:00 AM,6404.27,6420.0,6208.37,6266.52,5190.822014990047,6278.455860067448
667,2018-10-30 12:00 AM,6266.47,6289.0,6240.0,6269.46,2523.577429359968,6280.846556443871
668,2018-10-31 12:00 AM,6269.45,6350.0,6199.25,6303.27,5148.082623520034,6315.14587309824
669,2018-11-01 12:00 AM,6304.5,6365.33,6288.01,6340.99,2190.9704768599922,6350.654427768504
670,2018-11-02 12:00 AM,6343.85,6381.25,6328.33,6350.43,2678.069480969992,6360.044634010532
671,2018-11-03 12:00 AM,6350.05,6351.74,6312.48,6335.0,1084.1386195299976,6344.236511932414
672,2018-11-04 12:00 AM,6333.59,6475.0,6310.57,6421.76,2673.813913990008,6431.513781494453
673,2018-11-05 12:00 AM,6428.23,6441.43,6369.89,6403.2,2335.488654750005,6413.126575196544
674,2018-11-06 12:00 AM,6404.97,6460.01,6378.24,6447.5,4270.334600110011,6457.369272728981
675,2018-11-07 12:00 AM,6448.17,6544.0,6442.47,6501.0,4800.824912730031,6510.752464492318
676,2018-11-08 12:00 AM,6501.0,6511.27,6388.88,6405.49,3966.973031810046,6415.280779316801
677,2018-11-09 12:00 AM,6405.49,6418.18,6307.0,6325.0,3218.129026069988,6334.354481487384
678,2018-11-10 12:00 AM,6325.0,6377.26,6323.0,6349.32,1523.3938499599922,6358.514499641794
679,2018-11-11 12:00 AM,6349.39,6365.0,6269.46,6357.54,1718.2685556700048,6368.0570465598075
680,2018-11-12 12:00 AM,6352.57,6388.21,6298.5,6318.0,3526.0390323900097,6328.880490972708
681,2018-11-13 12:00 AM,6318.01,6328.36,6244.35,6260.91,3630.562721239986,6271.554960308294
682,2018-11-14 12:00 AM,6255.86,6298.47,5324.0,5595.91,25121.933013559403,5607.992121507228
683,2018-11-15 12:00 AM,5592.23,5641.0,5199.8,5585.0,19945.908281610282,5597.3723245372175
684,2018-11-16 12:00 AM,5571.12,5610.0,5411.74,5508.71,8074.605575800054,5519.0097658312725
685,2018-11-17 12:00 AM,5514.62,5550.66,5452.63,5503.36,2732.7916287100265,5512.638689371404
686,2018-11-18 12:00 AM,5503.36,5658.47,5500.0,5559.26,2576.4553201000153,5569.661523099054
687,2018-11-19 12:00 AM,5553.01,5559.69,4694.44,4735.44,28910.6655333094,4747.4845269319785
688,2018-11-20 12:00 AM,4732.92,4897.36,4048.58,4352.0,39775.3894392789,4366.2533355934265
689,2018-11-21 12:00 AM,4349.41,4635.0,4242.33,4538.01,20678.25000595997,4550.7744368986205
690,2018-11-22 12:00 AM,4551.47,4589.53,4194.98,4275.23,10258.461728930071,4281.222569743103
691,2018-11-23 12:00 AM,4268.4,4364.46,4061.02,4288.26,13322.777368219957,4295.0957654147005
692,2018-11-24 12:00 AM,4288.25,4376.88,3638.48,3785.65,14236.744174370246,3789.17775908657
693,2018-11-25 12:00 AM,3780.67,4120.0,3474.73,3938.89,26969.94763424018,3950.0464332421857
694,2018-11-26 12:00 AM,3934.22,4069.59,3522.28,3727.34,24357.88293934027,3735.709818399234
695,2018-11-27 12:00 AM,3727.34,3834.35,3548.76,3771.01,16814.002965650223,3778.8504417640993
696,2018-11-28 12:00 AM,3771.01,4355.08,3771.0,4220.16,22983.713488379926,4229.817799157619
697,2018-11-29 12:00 AM,4219.77,4409.77,4086.97,4249.8,15944.012626280315,4258.311152041047
698,2018-11-30 12:00 AM,4250.0,4300.0,3861.0,3971.06,14364.62144791032,3976.433570604376
699,2018-12-01 12:00 AM,3970.56,4264.47,3904.34,4140.39,6412.232537430056,4148.20826946002
700,2018-12-02 12:00 AM,4140.4,4265.0,4030.0,4102.05,7019.162058250027,4106.397360641588
701,2018-12-03 12:00 AM,4099.63,4115.15,3747.0,3834.34,10726.677304600407,3840.230638695955
702,2018-12-04 12:00 AM,3830.81,4033.98,3730.0,3903.52,12249.936887900049,3909.328047687855
703,2018-12-05 12:00 AM,3903.52,3913.62,3662.35,3696.69,13443.2207262104,3700.9274388718686
704,2018-12-06 12:00 AM,3694.03,3844.79,3415.22,3437.26,15480.96697218038,3440.876339558568
705,2018-12-07 12:00 AM,3437.22,3531.0,3210.0,3380.68,26513.231624900258,3386.9332013125177
706,2018-12-08 12:00 AM,3376.27,3495.99,3241.0,3398.8,10176.349274330116,3401.4383204525457
707,2018-12-09 12:00 AM,3398.8,3633.2,3371.09,3529.75,8011.022951770115,3530.962423195562
708,2018-12-10 12:00 AM,3528.68,3588.43,3355.0,3408.0,10375.26877055017,3409.194107909649
709,2018-12-11 12:00 AM,3406.41,3427.27,3292.65,3353.42,8951.710708280129,3354.332371184944
710,2018-12-12 12:00 AM,3345.01,3490.0,3325.7,3430.18,7284.103781960196,3431.0379061036906
711,2018-12-13 12:00 AM,3430.2,3441.13,3221.14,3262.73,11715.019083119962,3263.2109707846457
712,2018-12-14 12:00 AM,3263.55,3294.81,3135.55,3195.75,14437.50526663996,3197.0961704796764
713,2018-12-15 12:00 AM,3194.04,3230.0,3122.28,3179.54,5814.868532409978,3179.1385451606516
714,2018-12-16 12:00 AM,3180.84,3259.43,3178.23,3193.78,6033.507146330019,3193.348344773025
715,2018-12-17 12:00 AM,3191.41,3590.0,3181.26,3496.73,16389.794449030316,3500.505279537737
716,2018-12-18 12:00 AM,3499.37,3684.0,3422.77,3667.16,13792.364275919776,3672.162172862153
717,2018-12-19 12:00 AM,3667.16,3924.01,3642.69,3684.5,21125.614375411747,3690.0401038730492
718,2018-12-20 12:00 AM,3684.03,4172.07,3656.75,4073.77,25986.852916009942,4082.376894559383
719,2018-12-21 12:00 AM,4073.58,4162.0,3770.0,3841.08,16967.234605060938,3846.461699754345
720,2018-12-22 12:00 AM,3842.59,4010.16,3780.09,3980.9,7697.598152030054,3985.7005266354104
721,2018-12-23 12:00 AM,3977.65,4051.0,3900.0,3943.83,4609.892617260025,3946.744624081959
722,2018-12-24 12:00 AM,3947.82,4236.84,3944.84,4036.0,12017.917130920296,4040.5271692706597
723,2018-12-25 12:00 AM,4034.54,4049.23,3674.73,3779.99,11801.434418409995,3782.1172745662852
724,2018-12-26 12:00 AM,3780.0,3863.34,3678.8,3810.01,10064.182823479898,3813.1238531232375
725,2018-12-27 12:00 AM,3810.01,3841.17,3566.0,3591.69,11850.012381899922,3592.9319927649863
726,2018-12-28 12:00 AM,3590.26,3970.0,3575.0,3884.97,13055.718406890019,3888.0416615258223
727,2018-12-29 12:00 AM,3884.66,3961.85,3702.51,3725.48,6901.382331800055,3726.007013650987
728,2018-12-30 12:00 AM,3728.96,3870.0,3688.76,3835.79,5736.4537081800145,3835.165428631396
729,2018-12-31 12:00 AM,3831.03,3842.89,3630.0,3693.3,6667.1637374300435,3692.183586515781
730,2019-01-01 12:00 AM,3693.85,3845.46,3629.66,3823.44,5149.606277289984,3825.2290387855064
731,2019-01-02 12:00 AM,3825.41,3918.67,3770.0,3885.87,5534.469514530036,3889.587137458022
732,2019-01-03 12:00 AM,3890.27,3893.4,3760.0,3787.81,4803.246109200039,3790.685934103962
733,2019-01-04 12:00 AM,3785.64,3850.33,3732.38,3817.71,7452.058943560027,3820.62754310917
734,2019-01-05 12:00 AM,3822.0,3887.09,3780.0,3791.84,3656.3753143900067,3792.995365398053
735,2019-01-06 12:00 AM,3795.38,4090.0,3753.0,4040.71,5400.714864070056,4043.962778624585
736,2019-01-07 12:00 AM,4040.71,4070.0,3964.01,4005.45,7445.09600426004,4009.5521989639064
737,2019-01-08 12:00 AM,4005.0,4112.0,3934.73,3994.9,11819.986769660112,3998.682187101476
738,2019-01-09 12:00 AM,3994.75,4060.0,3948.44,4002.13,7390.133992030052,4005.7112280289257
739,2019-01-10 12:00 AM,4003.09,4036.22,3503.44,3627.51,16118.420882480357,3630.007344133583
740,2019-01-11 12:00 AM,3627.65,3704.6,3569.85,3632.02,10571.081642630035,3633.300776034931
741,2019-01-12 12:00 AM,3631.0,3650.35,3557.09,3617.13,3184.3521941400013,3617.389027479502
742,2019-01-13 12:00 AM,3617.75,3654.02,3476.0,3515.95,5908.522804540008,3515.3124587186935
743,2019-01-14 12:00 AM,3517.03,3714.0,3506.0,3664.28,9925.990721650085,3665.5411635162764
744,2019-01-15 12:00 AM,3664.28,3687.02,3534.68,3576.93,8059.8173776999865,3577.0664633554384
745,2019-01-16 12:00 AM,3576.92,3669.0,3570.48,3605.91,7675.066063710044,3605.838317354906
746,2019-01-17 12:00 AM,3609.5,3660.0,3534.25,3638.01,7499.525529710006,3637.9175449233717
747,2019-01-18 12:00 AM,3638.01,3641.9,3577.0,3609.21,5023.510290800118,3609.1615966542977
748,2019-01-19 12:00 AM,3609.29,3774.0,3602.6,3681.0,4080.883464129996,3681.2133885504622
749,2019-01-20 12:00 AM,3680.0,3703.27,3470.0,3536.72,5591.0158342200475,3534.609020018787
750,2019-01-21 12:00 AM,3537.42,3573.29,3485.58,3531.51,5821.89983137,3529.6392919531213
751,2019-01-22 12:00 AM,3531.51,3615.8,3401.36,3576.81,6877.063675500041,3575.1957940781585
752,2019-01-23 12:00 AM,3574.44,3620.23,3518.0,3552.32,6170.842672240064,3550.8069097521125
753,2019-01-24 12:00 AM,3553.2,3598.0,3524.0,3570.73,4488.0146380100205,3569.0726985753968
754,2019-01-25 12:00 AM,3570.67,3578.79,3511.0,3560.0,4961.795122990022,3558.6122454473925
755,2019-01-26 12:00 AM,3560.94,3657.89,3536.51,3555.56,2697.8838793499967,3553.6555662582964
756,2019-01-27 12:00 AM,3555.31,3564.12,3456.0,3533.23,3852.659640899991,3530.81454332449
757,2019-01-28 12:00 AM,3532.23,3536.77,3357.3,3429.5,10345.10091040014,3427.6463597573616
758,2019-01-29 12:00 AM,3431.43,3438.76,3322.19,3390.5,7284.386862660046,3387.7317248419427
759,2019-01-30 12:00 AM,3391.25,3465.05,3372.34,3437.35,5704.02340185999,3434.9984266024526
760,2019-01-31 12:00 AM,3438.0,3474.2,3392.6,3413.11,5951.818169800024,3410.440804431998
761,2019-02-01 12:00 AM,3413.69,3460.0,3364.53,3434.83,6659.847524950063,3431.9744398845633
762,2019-02-02 12:00 AM,3434.83,3485.0,3406.38,3462.82,3051.9586076799937,3459.9610861073606
763,2019-02-03 12:00 AM,3470.5,3476.33,3384.67,3414.82,2813.8922244199907,3412.1910434882593
764,2019-02-04 12:00 AM,3413.75,3439.46,3394.85,3410.87,3244.084978980005,3409.210429661
765,2019-02-05 12:00 AM,3409.81,3435.0,3396.0,3431.39,4045.6253016400096,3431.5490018391242
766,2019-02-06 12:00 AM,3431.81,3445.6,3328.7,3364.62,6137.4063981700365,3363.5333353457495
767,2019-02-07 12:00 AM,3364.0,3383.29,3350.0,3359.33,4293.555814099996,3357.7885135750225
768,2019-02-08 12:00 AM,3358.39,3711.04,3337.91,3622.94,14388.64754224007,3623.906223648868
769,2019-02-09 12:00 AM,3626.12,3639.74,3589.52,3622.62,4054.504616950001,3623.0005760514005
770,2019-02-10 12:00 AM,3622.74,3662.43,3576.16,3650.37,4155.505682730012,3649.2822570421877
771,2019-02-11 12:00 AM,3651.32,3652.56,3578.7,3588.7,7931.4088740699535,3587.4495717703016
772,2019-02-12 12:00 AM,3588.99,3619.93,3548.28,3585.94,10074.816705319838,3584.3909850891564
773,2019-02-13 12:00 AM,3585.7,3629.81,3541.0,3574.93,7992.743211340006,3573.3035755576752
774,2019-02-14 12:00 AM,3575.01,3590.74,3531.01,3560.46,5910.243128759973,3559.0753655623357
775,2019-02-15 12:00 AM,3560.45,3620.53,3544.88,3566.29,6234.768057260019,3564.460148728056
776,2019-02-16 12:00 AM,3566.29,3609.0,3561.96,3579.92,3442.476303930007,3578.119743529718
777,2019-02-17 12:00 AM,3580.43,3663.34,3553.98,3625.6,5012.461275379992,3624.669756768775
778,2019-02-18 12:00 AM,3625.6,3916.47,3614.82,3869.8,15567.084854289846,3872.2412040854606
779,2019-02-19 12:00 AM,3870.97,4000.0,3840.08,3888.46,12525.136510130242,3891.776681809093
780,2019-02-20 12:00 AM,3889.92,3967.52,3861.49,3936.53,9854.354938530016,3940.0056482344553
781,2019-02-21 12:00 AM,3936.8,3989.99,3866.25,3900.4,8055.798928170041,3902.799837590084
782,2019-02-22 12:00 AM,3900.64,3957.0,3882.59,3939.82,6593.859934009936,3942.1517242335763
783,2019-02-23 12:00 AM,3939.83,4157.87,3905.63,4113.53,7966.317210860147,4117.675137899987
784,2019-02-24 12:00 AM,4113.56,4190.0,3714.42,3730.68,13737.01398845028,3733.9079003870984
785,2019-02-25 12:00 AM,3733.78,3861.81,3732.6,3820.71,8835.362249210135,3823.3139551440663
786,2019-02-26 12:00 AM,3817.93,3830.0,3760.09,3795.06,6543.164537220015,3796.237696795998
787,2019-02-27 12:00 AM,3794.42,3822.85,3658.19,3798.47,7602.299844720016,3799.4209765147193
788,2019-02-28 12:00 AM,3796.49,3897.62,3755.0,3791.36,6747.880271660052,3792.1794315636903
789,2019-03-01 12:00 AM,3791.02,3845.3,3789.5,3807.05,4761.41015902002,3810.1442344599873
790,2019-03-02 12:00 AM,3805.0,3818.75,3760.0,3810.46,3259.7431248499884,3812.7441864070006
791,2019-03-03 12:00 AM,3810.47,3822.39,3756.0,3789.52,2508.086490719997,3790.590235915949
792,2019-03-04 12:00 AM,3789.7,3806.9,3670.0,3698.66,7293.719628390006,3699.1647280845013
793,2019-03-05 12:00 AM,3698.65,3877.1,3690.0,3844.07,7280.823975510084,3846.5573040163067
794,2019-03-06 12:00 AM,3844.07,3895.12,3808.8,3851.55,6402.675074930039,3854.227476868292
795,2019-03-07 12:00 AM,3851.26,3891.04,3826.13,3856.64,7964.508253709983,3858.3809013881596
796,2019-03-08 12:00 AM,3856.78,3924.37,3760.1,3844.64,7707.39667049004,3846.3679831392596
797,2019-03-09 12:00 AM,3841.27,3950.25,3835.66,3916.43,5125.898303830029,3919.0633424164866
798,2019-03-10 12:00 AM,3916.42,3916.43,3862.0,3897.92,3000.606718550003,3899.455614301709
799,2019-03-11 12:00 AM,3898.14,3912.89,3812.64,3849.25,6612.115161250105,3851.009241452205
